file_name,segment_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
bongo-2.wav,11,-0.9495116930180393,0.14042302396635303,-0.22796555631095886,-0.27535919745245124,-0.30438546823305573,-0.2793178705729955,-0.30486576185354786,-0.2885614334261796,-0.308754596787086,-0.2981545191958399,-0.2957781874433257,-0.27782890166371765,-0.27479258223074127,-0.28017599763089024,-0.2763562298306789,-0.2774700040195902,-0.25902789499720075,-0.2631572836859824,-0.2532425025413149,-0.2534255549684217,-0.24167829343480038,2.5014486871294705,4.031207605433078,-0.24152281772668702,-0.24174696950539745
bongo-2.wav,12,-1.111922733131298,0.19746706136594647,-0.17148190099019417,-0.2378658629667446,-0.29018990586399546,-0.2690906212103229,-0.2964936818442312,-0.29052622172194337,-0.31923156783049267,-0.3090635118153455,-0.30365008864629484,-0.28739630306722524,-0.28145908255074326,-0.28130000057002386,-0.27489206340599753,-0.27228806685164847,-0.2566776823861572,-0.26126441654347066,-0.25148904079524403,-0.2457256764087964,-0.23522343124594056,2.570728396213005,3.949316808048018,-0.2349907876257469,-0.2352896181551126
bongo-2.wav,13,-1.2721423508031031,0.28539602008785675,-0.11783476684852971,-0.20968488502103727,-0.2762760317521396,-0.2564426810151109,-0.29237393577028054,-0.2918637826051693,-0.3286752621353144,-0.31680080779471315,-0.3107485142694566,-0.2948850434239603,-0.2918347165889111,-0.28778544011002305,-0.27312458906114423,-0.2675839911613709,-0.248680310118795,-0.2576234121399757,-0.24901024803913466,-0.24662266203859637,-0.22809524885363294,2.6256832407633435,3.8629364965027273,-0.2277696306376025,-0.228157447165926
bongo-2.wav,14,-1.0217704070327103,0.06955392078645742,-0.17705859041463035,-0.2459327888550844,-0.2747022766696887,-0.26545394444336584,-0.2881144948736082,-0.28809050211643783,-0.3021216541805637,-0.29228107659844915,-0.2846170044907115,-0.2754657211875044,-0.2770673873800078,-0.27626998413171305,-0.2698654084141402,-0.270018368308049,-0.2539464223301858,-0.25254902421114006,-0.24788735171963486,-0.2485038734624176,-0.23995313206644278,2.3330604548499045,4.128876815492839,-0.23981631406195428,-0.24000546418076057
bongo-3.wav,0,-0.7632125217906883,0.028700693747489407,-0.2643575051345219,-0.2739575172759084,-0.2926328243173808,-0.2741627266162241,-0.30096878671606825,-0.2854266244968442,-0.29730261191072893,-0.2828249133228083,-0.2878896020417266,-0.2835562575940242,-0.28568192335107856,-0.28012956252151544,-0.2693358409868297,-0.27513508959198607,-0.26845265150634956,-0.27425711524249496,-0.2618903843303244,-0.2621361912200323,-0.2522738549700856,2.354431905542741,4.156931226309973,-0.2521526250141236,-0.25232669564845916
bongo-3.wav,1,-0.7825338325817667,0.04310546029892073,-0.2670154176044488,-0.28227905143763854,-0.29905760183279007,-0.27598284196069905,-0.3028605043889611,-0.2888878653819543,-0.29738265083868076,-0.2761898547946225,-0.2810028175707953,-0.28533148288337185,-0.2870437066984347,-0.2774037000012314,-0.2689424967017991,-0.27575311043881057,-0.26971465745434003,-0.2747721483129982,-0.26441962144549475,-0.2613914853148295,-0.25121524507746046,2.405411939789567,4.123034935131109,-0.25110220841163583,-0.25127003408683346
bongo-3.wav,2,-0.7572803514186807,0.026884776002472233,-0.2728803240601739,-0.28415779999497853,-0.2967584533063902,-0.2749164820840346,-0.2980123124941946,-0.2934787861045274,-0.29855084453897607,-0.27337681552712095,-0.27525796481297854,-0.2795684727127812,-0.2811971371226028,-0.2809250273018416,-0.2746569335797881,-0.2779679807367315,-0.27080640322648597,-0.2741495803158957,-0.2657490546489168,-0.2601121441478697,-0.25185486645541916,2.3700179053546715,4.148431798922454,-0.25177048973165117,-0.25190625595755817
bongo-3.wav,3,-0.7697718577510524,0.024727921019697216,-0.27221944860300484,-0.28343661424076544,-0.2897068275936795,-0.271436185585939,-0.2952849245999167,-0.28744771181568535,-0.2944241274968428,-0.27766130222123325,-0.2853409429809867,-0.28164762373323976,-0.2817228198168204,-0.2841024844169419,-0.2744658921502114,-0.27511705319954616,-0.2701766576267411,-0.27296862541250494,-0.2608383981731929,-0.2600722297861342,-0.25209590909637014,2.3752570130264115,4.144113322517416,-0.25201433664918427,-0.25214628361353203
bongo-3.wav,4,-0.8073198940842556,0.048141200056517154,-0.2618393590935838,-0.2837098819101695,-0.29121830137964017,-0.26823670569013613,-0.2996486809826932,-0.2851421856180382,-0.2949388608533069,-0.2810483026318433,-0.2934892853606042,-0.2916706092687521,-0.2893612769491921,-0.28286278691197003,-0.2688967743515793,-0.2712183123422145,-0.26543667049038816,-0.2713118056400919,-0.25843071896542463,-0.2591748873614949,-0.24992990899307277,2.4092300999597356,4.1173330550573946,-0.24983649289618087,-0.24998265329901587
bongo-3.wav,5,-0.8018472159151024,0.09044215758852149,-0.28075540771984464,-0.2863132968361476,-0.30977495224800655,-0.2782057980702248,-0.30761031757677676,-0.2942014107215523,-0.3082332810956751,-0.2856369059724335,-0.29029461197483786,-0.2851080969843158,-0.28403580410642887,-0.2825160944305673,-0.2730937014882571,-0.2809123319378123,-0.26879717745151127,-0.2732043812999164,-0.2587161941240664,-0.259276878815033,-0.25213917872161845,2.547583437692633,4.026844122362547,-0.2519985005688688,-0.2521981795847036
bongo-3.wav,6,-0.6452421418376856,0.04311167855549212,-0.3331822324807,-0.2730414749651491,-0.32122609154689064,-0.2803612967039659,-0.32684570446799,-0.2983767507411542,-0.3187298642627429,-0.2799292565098862,-0.2789426513021698,-0.2720276279700795,-0.27522663451836155,-0.2832969824099683,-0.27495137436930817,-0.288299804047011,-0.276373531659382,-0.28265960331709544,-0.2612501957535965,-0.2652541295206771,-0.2590504546522619,2.4786974237414707,4.090477638127271,-0.2589110993131261,-0.2591078380750334
bongo-3.wav,7,-0.627666153108254,-0.026363207739936334,-0.31345217650170687,-0.2706101964830274,-0.3027813062462915,-0.27608484700995406,-0.30895476762640817,-0.28971405572475634,-0.3034629162517495,-0.27544799169791545,-0.2754138105600046,-0.2731969192381543,-0.27072262008271547,-0.2745578465070815,-0.2695183084870298,-0.2807995711102266,-0.2735571267020343,-0.2782202007137701,-0.26134345471198367,-0.2624050579767827,-0.2583082162901399,2.2638454380095743,4.225329410333935,-0.25823258859131465,-0.2583615089822735
bongo-3.wav,8,-0.6364890810072372,-0.09745310136649875,-0.2824198276152478,-0.2653252996942444,-0.2836450753275834,-0.2692811558699075,-0.28648992267648377,-0.28080854164040225,-0.289129667776469,-0.27302510998334806,-0.27333130857234167,-0.2710445131058114,-0.26986725837895437,-0.26984228546729194,-0.2687561958092428,-0.2744536624824068,-0.26853781745562344,-0.2698589883501242,-0.25828514539203473,-0.25740065404905405,-0.2563645273595353,2.095220311788026,4.319349723643013,-0.2563509939998649,-0.25640990205133113
bongo-3.wav,9,-0.6819062020365116,-0.11681692957988438,-0.24540748236980803,-0.26029451079131505,-0.2705663421088396,-0.26409418562777137,-0.27605633744185754,-0.27633139069131185,-0.28207333329737,-0.2760050124290403,-0.27543310576054614,-0.2737345848187023,-0.27417843385210244,-0.2724997581498525,-0.268851414876072,-0.26765862460240003,-0.26249447991657027,-0.26312185205319805,-0.2580340371228567,-0.25661607050625695,-0.25359195075180835,2.0375311085418026,4.3454489505777145,-0.2535822852620401,-0.2536317350734021
bongo-3.wav,10,-0.788326089317217,-0.07011460506847299,-0.22737978025779412,-0.26812188193380465,-0.2796274553027224,-0.26718532397357464,-0.273770113568369,-0.2733588136987142,-0.28108978692342207,-0.2803811467338211,-0.28246843145146233,-0.27825586664102103,-0.2760675541422605,-0.274513089649909,-0.2690750152003833,-0.2654044831051239,-0.2593102894914165,-0.2593475938966137,-0.2567525764784431,-0.2569904707922872,-0.2506243304781996,2.1820681349628464,4.257368803793297,-0.25060806731660523,-0.250664173334506
bongo-3.wav,11,-0.7413355899929015,-0.06050456816547998,-0.265620280290936,-0.2652541115341243,-0.29531096743156676,-0.2634390755076805,-0.2832823449956303,-0.27197132139873953,-0.2904531527227317,-0.2792853910630504,-0.2814995714660509,-0.2723549718879546,-0.27325245326785197,-0.2755120378318638,-0.26933202355345714,-0.27174724808808476,-0.26263910676693786,-0.26642980463776494,-0.25562852650709433,-0.25798625596043706,-0.2517266547095116,2.212416666394512,4.245645186465854,-0.25172741759464057,-0.25176897748587507
bongo-3.wav,12,-0.6674852385068488,-0.10794763269598044,-0.24676708174258244,-0.2633609431871818,-0.27950276489806314,-0.2635789585612758,-0.2746165468171501,-0.2744002043939089,-0.2856435666833044,-0.2807585566649027,-0.2784893212572765,-0.2745279138593964,-0.2726763423352764,-0.2720657271389054,-0.26762974748421575,-0.26938908127833827,-0.26395908837400467,-0.2651640573824418,-0.25937161336588044,-0.25829964988269044,-0.25421407679333635,2.0462706534068045,4.342033370688582,-0.25420056559351234,-0.25425534519891346
bongo-3.wav,13,-0.7718303463351001,-0.08626901445757686,-0.2300428834962572,-0.2622767967995764,-0.2760406013145964,-0.2633479538600139,-0.26885406350633106,-0.2717363275547314,-0.2839992739949173,-0.2836541459733575,-0.2816686684470803,-0.27901287044035733,-0.27202077625420756,-0.266977541468741,-0.26328588432435357,-0.26375250601082395,-0.2597765920714423,-0.25990106431894855,-0.2569675605236539,-0.2573641070695734,-0.25023106660359695,2.112742309182475,4.296760631121338,-0.250220642636426,-0.25027225284214993
bongo-3.wav,14,-0.741312740367343,-0.06619950277210634,-0.2654618728458791,-0.2683696474813455,-0.28916859732768413,-0.2642356555661905,-0.2784355385092105,-0.2757309034131307,-0.29330863329608214,-0.2824224867242258,-0.2787597153625285,-0.2720325387551212,-0.2717282854753089,-0.27097698422131145,-0.2660863216557609,-0.2713888022691189,-0.2646930801744704,-0.2680428398297021,-0.25932450075318675,-0.2605530975003294,-0.2521986268502994,2.226907527413888,4.237967468028717,-0.2522005867829743,-0.2522440375092954
bongo-4.wav,0,-0.6378497250154455,0.004235811083708165,-0.298410486615213,-0.2674058313466878,-0.2990494739731382,-0.27827502464602893,-0.31125105050236007,-0.29936927680405245,-0.30903505823072974,-0.2842774966447832,-0.281015264312296,-0.27062054791598983,-0.2756628526620431,-0.28093394843116554,-0.27874152453692663,-0.2873122407026898,-0.2743191757249284,-0.2796428629972115,-0.2642484093289264,-0.26405460821292415,-0.2593939125868722,2.3314052946676442,4.18392915489538,-0.259258666754685,-0.25944282270163554
bongo-4.wav,1,-0.7352310162134468,-0.022724181780917636,-0.2717098599575475,-0.27604810124532964,-0.28903575932686987,-0.2698450127101728,-0.29414788327015423,-0.2908594637264267,-0.29489038321584443,-0.27830601507298414,-0.2815976092146639,-0.2775859225951013,-0.27618207190496097,-0.27534934247418197,-0.27212521583356014,-0.278119452004538,-0.2703349045279965,-0.2705667070761768,-0.2599801158897862,-0.2579855904739682,-0.25334923490326855,2.3180965338490256,4.18456573291272,-0.25329039195934544,-0.25339803138450423
bongo-4.wav,2,-0.8106814843452842,-0.014845366260491615,-0.25424747319488467,-0.27694894684513266,-0.2935552076761363,-0.2711919063355558,-0.287450016615536,-0.28124199861089094,-0.2929386282564217,-0.2807838358659233,-0.2853903060525575,-0.2844196797226472,-0.2799555371899912,-0.2750564793311457,-0.26714928003590466,-0.271273427094528,-0.26709288000992915,-0.26910315624314163,-0.25913419695389445,-0.25550026747898597,-0.25132225924150847,2.412965847389552,4.118947937929343,-0.2512607121934804,-0.2513707397649251
bongo-4.wav,3,-0.7879937499287893,0.05920368789325401,-0.25724747051392505,-0.2622235495433992,-0.29895383740174336,-0.2692949958086634,-0.301653268882834,-0.2821501027647142,-0.30135870419582717,-0.2862245851773474,-0.29565774656039984,-0.29062139143047727,-0.2874690706236195,-0.2805019941730169,-0.27064269368616567,-0.2805910689287408,-0.27620009245882104,-0.28313941878036597,-0.26340323009072186,-0.26086039326473615,-0.25607847884771917,2.4537376406252696,4.09131479402,-0.2558619221936232,-0.256128357282873
bongo-4.wav,4,-0.7279032069981002,0.12840593664254812,-0.2713229714146403,-0.2566290670554573,-0.30181372496961373,-0.2614745078551173,-0.31025305698899736,-0.2875274681269017,-0.31054229684235063,-0.2937174864123961,-0.3077227108063785,-0.29946103248669403,-0.2971004486460639,-0.2886607318739163,-0.2754899518149816,-0.29214231448569666,-0.28512434358653477,-0.29382148744013153,-0.266465608616269,-0.2679764070868995,-0.2606044503493264,2.461150130252954,4.087125225662736,-0.26027305606639556,-0.26065496263537496
bongo-4.wav,5,-0.9812667762493307,0.1906504495852429,-0.20634878474525387,-0.24022601580401448,-0.29081940115855204,-0.25808117828957117,-0.30441123431552164,-0.2862867027905154,-0.3151132143657818,-0.3038944982481735,-0.3150248418676279,-0.30586252931171637,-0.2991823901247662,-0.28726004035346697,-0.2645425386275553,-0.2739909080990541,-0.26408009998432463,-0.2765337840168251,-0.2589210152099926,-0.26024621338135506,-0.24529833840941978,2.5457007567967187,3.9913889830258156,-0.24499664386905332,-0.2453530401859061
bongo-4.wav,6,-0.9185035910780323,0.0453630119007894,-0.22444649529187502,-0.26504179105600495,-0.29064828193144915,-0.26799854405545576,-0.2897940796538932,-0.281837178815001,-0.29986477430256125,-0.2934188952187302,-0.295513072396249,-0.28947259003013404,-0.2848549721169932,-0.2766021985804297,-0.2679695221118798,-0.27129084893445043,-0.2618022256999329,-0.2635231924373718,-0.25298731596050944,-0.2516609926156949,-0.24578063415375945,2.4831525328755055,4.056007497321108,-0.24567920751819117,-0.24583263813880465
bongo-4.wav,7,-0.7346045153406685,-0.041434523242101624,-0.2827610762059498,-0.2794936937871164,-0.30405668842738576,-0.2765166519989268,-0.2951467659413073,-0.27931625204846194,-0.29209250575911616,-0.2779731376764966,-0.28099785608368755,-0.2727931688317334,-0.271384938347143,-0.2692065807795699,-0.2663255889067647,-0.27611825604285334,-0.2731015553970743,-0.2716901878737587,-0.25271866842446156,-0.25144485976725756,-0.2532564186818785,2.330887633348023,4.178075960711172,-0.2532263276584969,-0.2533033768369846
